Code;Code uniek;nr;Woningtype;Bouwperiode;Subtype;Pakket;Bewonersgedrag;EI_Berekening;Binnentemperatuur;Ventilatiecorrectie;Wisselstroom;Optimale regeling;AantalPersonen;TypeWoning;TypeDak;AantalOnzelfstandigeWooneenheden;Gebruiksoppervlak;KierDichting;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;m2_beganegrond;Warmteweerstand;Begrenzing;Type;m2_hellenddak;Warmteweerstand;Begrenzing;Type;m2_platdak;Warmteweerstand;Begrenzing;Type;m2_zijgevel;Warmteweerstand;Begrenzing;Type;Oppervlak;Warmteweerstand;Begrenzing;Type;m2_enkelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_enkelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;Oppervlak;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;BinnenSchil;LeidingenOnverwarmdeRuimten;IsolatieLeidingenOnverwarmdeRuimten;IndividueleBemetering;Waakvlam;PreferentToestel;OpwekkingsrendementPreferentToestel;PreferentToestelVermogen;TypeBijstook;Temperatuurniveau;RatioWKK;PreferentToestel;OpwekkingsrendementPreferentToestel;NietPreferentToestel;PreferentToestelVermogen ;NietPreferentToestelVermogen ;PompVermogen;PompRegeling;AantalAangeslotenZelfstandigeWoningen;Temperatuurniveau;Toestel;OpwekkingsrendementToestel;doucheWTW;HRww;Keukenboiler;Bad;BeperkteLeidingLengte;Circulatieleiding;IsolatieCirculatieLeiding;Voorziening;TypeWTW;RendementWTW;Aanwezig;Type;Zonnekeurlabel;OppervlakteCollectieveZonneboiler;Helling;Orientatie;Aanwezig;Type;Oppervlak;Wattpiekvermogen;Helling;Orientatie;EI;prim_TOTAAL;prim_RV;prim_TAP;prim_HULP;prim_LICHT;m3_gas;kWh_elek;kg_CO2;Code;Aantal foute codes: 0
441323;1;15;maisonnettewoning;1965-1974;gemiddeld;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;88;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;0,17;3;2;48,69;0,86;1;2;0;0;1;3;32,74;0,43;1;3;9,69;0,43;1;1;4,19;5,2;0,8;1;3;1;14,71;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,39;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,85;66550;47672;11581;2424;4874;1685;791;3446;441323;TRUE
441333;1;15;maisonnettewoning;1965-1974;gemiddeld;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;88;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;2,53;3;2;48,69;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;9,69;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;18,9;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,39;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,04;37372;18493;11581;2424;4874;855;791;1970;441333;TRUE
441343;1;15;maisonnettewoning;1965-1974;gemiddeld;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;88;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;2,53;3;2;48,69;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;9,69;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;18,9;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,39;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,65;23233;18493;5824;2424;4874;691;791;1164;441343;TRUE
441312;1;15;maisonnettewoning;1965-1974;gemiddeld;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;88;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;0,17;3;2;48,69;0,86;1;2;0;0,86;1;3;32,74;0,43;1;3;9,69;0,43;1;1;18,9;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0,39;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;3;;;1;3;;2;;1;0;0;0;FALSE;1;3;3;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,32;83230;59044;16497;2815;4874;2148;833;4295;441312;TRUE
441322;1;15;maisonnettewoning;1965-1974;gemiddeld;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;88;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;0,17;3;2;48,69;0,86;1;2;0;0;1;3;32,74;0,43;1;3;9,69;0,43;1;1;4,19;5,2;0,8;1;3;1;14,71;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,39;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,64;58716;39838;11581;2424;4874;1462;791;3050;441322;TRUE
441332;1;15;maisonnettewoning;1965-1974;gemiddeld;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;88;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;2,53;3;2;48,69;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;9,69;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;18,9;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,39;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,93;33344;14465;11581;2424;4874;741;791;1766;441332;TRUE
441342;1;15;maisonnettewoning;1965-1974;gemiddeld;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;88;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;11,23;2,53;3;2;48,69;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;9,69;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;18,9;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,39;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,54;19205;14465;5824;2424;4874;577;791;960;441342;TRUE
451313;1;16;maisonnettewoning;1975-1991;gemiddeld;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;1,3;3;2;52,17;1,3;1;2;0;1,3;1;3;32,74;1,3;1;3;8,82;1,3;1;1;7,3;5,2;0,8;1;3;1;7,3;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0,18;5,2;0,8;1;3;1;0,18;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;4;;;1;3;;2;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,71;58600;38845;13421;1904;4431;1486;686;3034;451313;TRUE
451323;1;16;maisonnettewoning;1975-1991;gemiddeld;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;1,3;3;2;52,17;1,3;1;2;0;0;1;3;32,74;1,3;1;3;8,82;1,3;1;1;2,73;5,2;0,8;1;3;1;11,87;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,35;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,44;49403;30257;12399;2317;4431;1213;731;2573;451323;TRUE
451333;1;16;maisonnettewoning;1975-1991;gemiddeld;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;2,53;3;2;52,17;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;8,82;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;14,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,35;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,08;37018;17871;12399;2317;4431;861;731;1946;451333;TRUE
451343;1;16;maisonnettewoning;1975-1991;gemiddeld;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;2,53;3;2;52,17;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;8,82;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;14,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,35;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,67;22879;17871;6642;2317;4431;697;731;1140;451343;TRUE
451312;1;16;maisonnettewoning;1975-1991;gemiddeld;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;1,3;3;2;52,17;1,3;1;2;0;1,3;1;3;32,74;1,3;1;3;8,82;1,3;1;1;7,3;5,2;0,8;1;3;1;7,3;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0,18;5,2;0,8;1;3;1;0,18;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;4;;;1;3;;2;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,51;51786;32031;13421;1904;4431;1292;686;2689;451312;TRUE
451322;1;16;maisonnettewoning;1975-1991;gemiddeld;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;1,3;3;2;52,17;1,3;1;2;0;0;1;3;32,74;1,3;1;3;8,82;1,3;1;1;2,73;5,2;0,8;1;3;1;11,87;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,35;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,3;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,29;43995;24848;12399;2317;4431;1059;731;2299;451322;TRUE
451332;1;16;maisonnettewoning;1975-1991;gemiddeld;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;2,53;3;2;52,17;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;8,82;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;14,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,35;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,97;33241;14094;12399;2317;4431;753;731;1755;451332;TRUE
451342;1;16;maisonnettewoning;1975-1991;gemiddeld;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;80;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;8,62;2,53;3;2;52,17;2,53;1;2;0;2,53;1;3;32,74;2,53;1;3;8,82;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;14,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,35;1,8;0,6;1;3;2;2,3;2;0;1;1;1;TRUE;TRUE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,56;19102;14094;6642;2317;4431;590;731;949;451342;TRUE
461313;1;17;maisonnettewoning;1992-2005;gemiddeld;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;17;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,77;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,2;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;5;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,34;44518;22382;12399;5084;4652;989;1055;2357;461313;TRUE
461323;1;17;maisonnettewoning;1992-2005;gemiddeld;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;0;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;2,76;2,9;0,7;1;3;1;14,24;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,2;40024;17889;12399;5084;4652;861;1055;2130;461323;TRUE
461333;1;17;maisonnettewoning;1992-2005;gemiddeld;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;17;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,16;38626;16490;12399;5084;4652;821;1055;2059;461333;TRUE
461343;1;17;maisonnettewoning;1992-2005;gemiddeld;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;17;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,74;24487;16490;6642;5084;4652;658;1055;1254;461343;TRUE
461312;1;17;maisonnettewoning;1992-2005;gemiddeld;oorspronkelijk;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;17;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,77;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,2;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;5;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,2;39885;17750;12399;5084;4652;857;1055;2123;461312;TRUE
461322;1;17;maisonnettewoning;1992-2005;gemiddeld;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;0;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;2,76;2,9;0,7;1;3;1;14,24;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,09;36151;14016;12399;5084;4652;751;1055;1934;461322;TRUE
461332;1;17;maisonnettewoning;1992-2005;gemiddeld;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;17;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,05;34959;12824;12399;5084;4652;717;1055;1874;461332;TRUE
461342;1;17;maisonnettewoning;1992-2005;gemiddeld;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,8;5;2;0;84;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;6,61;2,53;3;2;0;2,53;1;2;27,3;2,53;1;3;31,41;2,53;1;3;19,29;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;17;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,77;1,8;0,6;1;3;2;2,2;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,63;20820;12824;6642;5084;4652;553;1055;1068;461342;TRUE
521313;1;18;galerijwoning;1945-1964;gemiddeld;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;4;2;0;72;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;4,8;0,15;3;2;0;0,39;1;2;17,06;0,39;1;3;20,82;0,36;1;3;6,1;0,36;1;1;19,3;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0,31;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,89;80829;59254;14772;2815;3988;2105;737;4164;521313;TRUE
521323;1;18;galerijwoning;1945-1964;gemiddeld;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;4;2;0;72;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;4,8;0,32;3;2;0;0;1;2;17,06;0,39;1;3;20,82;0,36;1;3;6,1;0,36;1;1;4,49;5,2;0,8;1;3;1;14,81;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0,31;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;1,9;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,91;53333;36895;10239;2211;3988;1340;672;2766;521323;TRUE
521333;1;18;galerijwoning;1945-1964;gemiddeld;besparingspakket;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;4;2;0;72;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;4,8;2,53;3;2;0;2,53;1;2;17,06;2,53;1;3;20,82;2,53;1;3;6,1;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;19,3;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,31;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;1,05;29255;12817;10239;2211;3988;656;672;1547;521333;TRUE
521343;1;18;galerijwoning;1945-1964;gemiddeld;besparingspakket extra;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;4;2;0;72;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;4,8;2,53;3;2;0;2,53;1;2;17,06;2,53;1;3;20,82;2,53;1;3;6,1;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;19,3;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0,31;1,8;0,6;1;3;2;1,9;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,57;15795;12817;5160;2211;3988;511;672;776;521343;TRUE
